"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Beth Israel Deaconess Medical Center","Beth Israel Lahey Health","$233,932","$0","$233,932","2011","20110512","healthcare-related offenses","HHS civil monetary penalties","","Beth Israel Deaconess Medical Center agreed to pay $233,932.54 for allegedly violating the Civil Monetary Penalties Law by improperly billing Medicare for Lupron drug injections to male patients under HCPCS Code J1950 when BIDMC should have known that the proper code for these claims was the lower reimbursed HCPC Code J9217.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Massachusetts","Boston","","","","","USA","Massachusetts","non-profit","","healthcare services","hospitals","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"B.F. Ascher & Company, Inc.","","$178,000","$0","$178,000","2015","20150508","healthcare-related offenses","HHS civil monetary penalties","","B.F. Ascher & Company, Inc., a Kansas pharmaceutical manufacturer, entered into a $178,000 settlement agreement to resolve allegations that it failed to timely submit certified monthly and quarterly Average Manufacturer's Price data to the Centers for Medicare and Medicaid Services for certain months and quarters from 2012 to 2014. ","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"BHC Fort Lauderdale Hospital, Inc.","","$25,000","$0","$25,000","2003","20030502","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Florida","","","","","","","","","","","","FOIA418","Source document obtained through a Freedom of Information Act request to the agency."
"Bibb Medical Center","","$10,000","$0","$10,000","2003","20030917","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Alabama","","","","","","","","","","","","FOIA409","Source document obtained through a Freedom of Information Act request to the agency."
"Bioscrip, Inc","BioScrip","$795,000","$0","$795,000","2008","20081126","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","California","","","","","","USA","Colorado","publicly traded","BIOS","healthcare services","infusion services","FOIA499","Source document obtained through a Freedom of Information Act request to the agency."
"Biotronic West, LLC et al.","","$41,488","$0","$41,488","2008","20080414","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","","","","","","","","","","","","","FOIA481","Source document obtained through a Freedom of Information Act request to the agency."
"Bloomington Podiatry Center","","$10,000","$0","$10,000","2012","20120427","healthcare-related offenses","HHS civil monetary penalties","","Bloomington Podiatry Center agreed to pay $10,000 for allegedly violating the Civil Monetary Penalties Law by employing an individual that it knew or should have known was excluded from participation in Federal health care programs.","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Indiana","","","","","","","","","","","","https://oig.hhs.gov/fraud/enforcement/cmp/cmp-ae.asp",""
"Blue Cross and Blue Shield of Arizona, Inc.","","$60,000","$0","$60,000","2014","20140424","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Blue Cross and Blue Shield of Florida","","$176,000","$0","$176,000","2014","20140611","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Blue Cross and Blue Shield of North Carolina","","$290,250","$0","$290,250","2014","20140716","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Blue Cross Blue Shield of Tennessee","","$20,000","$0","$20,000","2011","20111025","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","Required Beneficiary Notices","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Blue Cross of Idaho Care Plus, Inc","","$102,820","$0","$102,820","2016","20160809","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Blue Cross of Idaho Health Services, Inc.","","$60,000","$0","$60,000","2011","20110922","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","Required Beneficiary Notices","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Blue Cross of Idaho Health Services, Inc.","","$31,800","$0","$31,800","2010","20101008","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","Required Beneficiary Notices","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html",""
"Blue Grouse Health Care Center","","$23,000","$0","$23,000","2004","20040316","healthcare-related offenses","HHS civil monetary penalties","kickbacks and bribery","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Colorado","","","","","","","","","","","","FOIA322","Source document obtained through a Freedom of Information Act request to the agency."
"Boehringer Ingelheim Pharmaceuticals Inc.","Boehringer Ingelheim","$95,000,000","$0","$95,000,000","2012","20121025","healthcare-related offenses","off-label or unapproved promotion of medical products","","Boehringer Ingelheim Pharmaceuticals Inc. agreed to pay $95 million to resolve allegations relating to the improper promotion of the stroke-prevention drug Aggrenox, the chronic obstructive pulmonary disease drugs Atrovent and Combivent, and the hypertension drug Micardis.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil","","","","","","","","","","","","Germany","","privately held","","pharmaceuticals","pharmaceuticals","https://www.justice.gov/opa/pr/boehringer-ingelheim-pay-95-million-resolve-false-claims-act-allegations",""
"Borgess Lee Memorial Hospital","","$5,000","$0","$5,000","2004","20041213","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Michigan","","","","","","","","","","","","FOIA380","Source document obtained through a Freedom of Information Act request to the agency."
"Boston Medical Center Corporation","Boston Medical Center","$313,246","$0","$313,246","2017","20170616","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","Massachusetts","Boston","","","","","USA","Massachusetts","non-profit","","healthcare services","hospitals","https://oig.hhs.gov/fraud/enforcement/cmp/index.asp",""
